ProgressVariable,EnthalpyTot,MixtureFraction,Temperature,MolarWeightMix,DiffusionCoefficient,Conductivity,ViscosityDyn,Cp,Beta_ProgVar,Beta_Enth_Thermal,Beta_Enth,Beta_MixFrac,ProdRateTot_PV,Heat_Release,FlameletID
0.0025150777281601456,-13807.312883825536,0.013085307102479684,1391.1043143353954,26.367274028545893,0.00033956343763793503,0.10814350779889767,5.2313509911745734e-05,1378.7698739209852,0.0004972786268932824,1251.508665026611,-675547.0822206873,-0.00542758516546581,40.88910473810809,1565342504.1363764,1.0
0.00558935708679931,38101.52183592581,0.01420338878742156,1618.3917474863686,26.466830279427498,0.0004276854738389689,0.12150857999617354,5.786057460348359e-05,1425.5477380317718,0.003906722136200547,1316.2488108268687,-888143.7929319309,-0.006949897720707534,0.6622075974765835,109713039.2737762,2.0
-0.002620176892127744,8426.129236800873,0.01359879092801113,1207.5915080729021,25.7213596992294,0.00028860152473917023,0.1020635560653336,4.75886527459836e-05,1362.445999860584,-0.008197752814906631,1132.6604461841903,-413560.2062533761,0.001807868843026147,117.292217600944,4714115561.853152,11.0
-0.020863659496395164,15913.293138449832,0.010741848542796341,352.56827520349657,25.26228637518172,4.092782302784128e-05,0.0414686767155545,2.087486459656881e-05,1160.3573525070292,-0.03249011436157071,752.4596224179921,-6608.838740349736,0.016376102066501176,0.0,136491.99364826063,5.0
0.004218941374076585,-44760.972887499825,0.013667884368719234,1462.7284016947028,26.411543818014096,0.0003650062175942878,0.11210592268334063,5.40714636284695e-05,1395.777391301262,0.0024424915602043666,1281.0793821388474,-781560.1878379236,-0.006350853754549867,15.16377698950257,798752063.1380527,5.0
0.005597362032953348,14050.854193051371,0.014197821129964677,1603.6109307746049,26.472128870043584,0.0004209689763414281,0.12052915799739085,5.749618414211862e-05,1423.2127567878929,0.003923716175186861,1314.7231375256283,-892557.6596821486,-0.006965130966019799,0.6371555186220212,102591018.15818761,4.0
0.00820264145926319,24543.732514360938,0.016895837956916716,1703.8620493280046,25.875626927053155,0.00048364640612938626,0.13222383284302286,5.989252890527846e-05,1477.2135692685267,0.004675264694462912,1325.4176857861132,-898043.3177747935,-0.004693753725911322,3.9278051868066592,638593115.5759946,9.0
-0.014904023125661131,2102.506783054509,0.009040890170723768,592.1766403821861,26.039279267472306,9.043925930553304e-05,0.056847812802541704,2.9805360635716026e-05,1172.998694105475,-0.02163213889832478,891.9438248119452,-122008.90671747687,0.006785386097468689,1.9536562200543006,254774133.04795507,4.0
-0.010333994049257821,69839.79318184167,0.012118918348931659,938.5568794909689,25.56261881893066,0.00019776527398349488,0.08504470199688052,4.0357776341448864e-05,1295.5981861177145,-0.018431058417953096,992.2374066993574,-210235.3837020507,0.007764052364296411,55.59344324734606,4538199921.956451,11.0
0.007904928276238775,-14665.641517345806,0.01677720484950012,1653.989791660024,25.85870677227868,0.00046153034047138745,0.12912948752797962,5.8698889885720735e-05,1468.4850941710754,0.004379037862226477,1316.270319975538,-870101.5254154435,-0.004563499102592527,7.0039065910090725,870846542.1258813,11.0
